Device,DType,BS,HeadsQ,HeadsKV,SeqLenQ,SeqLenKV,HeadDim,Ops(QK+SV)(M),Size(MB),TFLOPs,BW(TB/s),Memory(us),Compute(us),ProjectLatency(us),Bound
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,48,32,8,1,128,128,288.0,75.0,2.19,1.5,52.41,137.66,137.66,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
IntelGaudi2C,BF16,56,32,8,1,128,128,336.0,87.5,2.19,1.5,61.14,160.6,160.6,compute
